lead_id,activity_type,activity_at,activity_status
lead_00905,first_touch,2026-05-14T13:29:55.596260889,completed
lead_00906,first_touch,2026-05-14T15:18:10.506562660,completed
lead_00907,first_touch,2026-05-14T12:54:10.754272622,completed
lead_00908,first_touch,2026-05-14T01:55:32.846034828,completed
lead_00909,first_touch,2026-05-14T11:02:46.209849067,completed
lead_00910,first_touch,2026-05-14T08:14:07.297441559,completed
lead_00911,first_touch,2026-05-14T02:41:11.284813253,completed
lead_00912,first_touch,2026-05-14T07:03:48.368175144,completed
lead_00913,first_touch,2026-05-14T07:14:03.689299423,completed
lead_00914,first_touch,2026-05-14T21:44:05.689339903,completed
lead_00915,first_touch,2026-05-14T00:23:05.601774829,completed
lead_00916,first_touch,2026-05-14T08:26:03.244682224,completed
lead_00917,first_touch,2026-05-15T05:28:13.628992573,completed
lead_00918,first_touch,2026-05-15T12:28:20.944858533,completed
lead_00919,first_touch,2026-05-15T23:29:28.070235291,completed
lead_00920,first_touch,2026-05-15T03:11:07.264802387,completed
lead_00921,first_touch,2026-05-16T04:37:14.245736534,completed
lead_00922,first_touch,2026-05-15T17:48:58.588899964,completed
lead_00923,first_touch,2026-05-15T12:46:22.288878518,completed
lead_00924,first_touch,2026-05-15T20:34:22.140250028,completed
lead_00925,first_touch,2026-05-15T08:02:21.511644932,completed
lead_00926,first_touch,2026-05-15T02:53:13.215904407,completed
lead_00927,first_touch,,not_assigned
lead_00928,first_touch,2026-05-15T03:57:02.071481874,completed
lead_00929,first_touch,2026-05-15T16:52:44.196081533,completed
lead_00930,first_touch,2026-05-15T09:37:53.295088876,completed
lead_00931,first_touch,2026-05-15T10:57:28.267415849,completed
lead_00932,first_touch,2026-05-15T11:41:50.591439074,completed
lead_00933,first_touch,,not_assigned
lead_00934,first_touch,2026-05-15T01:59:04.022202113,completed
lead_00935,first_touch,2026-05-15T12:19:01.940873317,completed
lead_00936,first_touch,2026-05-15T05:54:20.174488295,completed
lead_00937,first_touch,2026-05-15T20:20:43.718225071,completed
lead_00938,first_touch,2026-05-15T03:12:29.096459629,completed
lead_00939,first_touch,2026-05-15T06:41:47.923075465,completed
lead_00940,first_touch,2026-05-16T09:40:43.432898376,completed
lead_00941,first_touch,2026-05-15T09:04:16.940447519,completed
lead_00942,first_touch,2026-05-15T14:07:05.513623424,completed
lead_00943,first_touch,2026-05-15T06:21:44.187696057,completed
lead_00944,first_touch,2026-05-16T10:47:15.605185179,completed
lead_00945,first_touch,2026-05-16T16:22:46.099443178,completed
lead_00946,first_touch,2026-05-16T05:51:44.808964198,completed
lead_00947,first_touch,2026-05-16T10:11:33.955384095,completed
lead_00948,first_touch,2026-05-16T09:21:41.431808239,completed
lead_00949,first_touch,2026-05-16T16:50:27.900832527,completed
lead_00950,first_touch,2026-05-17T03:11:59.527892653,completed
lead_00951,first_touch,2026-05-16T15:11:39.701634266,completed
lead_00952,first_touch,2026-05-16T06:12:44.468177602,completed
lead_00953,first_touch,2026-05-16T18:12:01.235085728,completed
lead_00954,first_touch,,not_assigned
lead_00955,first_touch,2026-05-16T16:10:00.881350245,completed
lead_00956,first_touch,2026-05-16T08:16:02.808150900,completed
lead_00957,first_touch,2026-05-16T05:56:42.728670441,completed
lead_00958,first_touch,2026-05-16T03:40:30.794315674,completed
lead_00959,first_touch,2026-05-16T16:44:27.087205209,completed
lead_00960,first_touch,2026-05-16T13:08:36.415617081,completed
lead_00961,first_touch,2026-05-16T04:21:16.207029435,completed
lead_00962,first_touch,2026-05-16T17:34:23.705641054,completed
lead_00963,first_touch,2026-05-16T17:29:37.818426317,completed
lead_00964,first_touch,2026-05-16T16:57:55.530916002,completed
lead_00965,first_touch,2026-05-16T13:34:15.468023981,completed
lead_00966,first_touch,2026-05-16T05:50:48.473622372,completed
lead_00967,first_touch,2026-05-16T14:59:23.345480956,completed
lead_00968,first_touch,2026-05-18T08:47:17.400098981,completed
lead_00969,first_touch,2026-05-17T12:01:43.236710019,completed
lead_00970,first_touch,2026-05-17T16:44:18.925734927,completed
lead_00971,first_touch,2026-05-17T14:13:21.273669831,completed
lead_00972,first_touch,2026-05-17T19:07:29.454992970,completed
lead_00973,first_touch,2026-05-18T03:31:03.809358429,completed
lead_00974,first_touch,2026-05-17T19:26:14.489988081,completed
lead_00975,first_touch,2026-05-17T04:21:11.819704997,completed
lead_00976,first_touch,2026-05-18T00:36:37.995285751,completed
lead_00977,first_touch,2026-05-19T11:50:58.134227792,completed
lead_00978,first_touch,2026-05-17T04:22:19.116880866,completed
lead_00979,first_touch,2026-05-17T02:34:04.136542122,completed
lead_00980,first_touch,2026-05-17T08:04:12.240992199,completed
lead_00981,first_touch,2026-05-17T19:22:20.500858371,completed
lead_00982,first_touch,2026-05-17T03:02:58.813680370,completed
lead_00983,first_touch,2026-05-17T04:11:08.161308945,completed
lead_00984,first_touch,2026-05-17T01:25:04.150727336,completed
lead_00985,first_touch,2026-05-17T03:49:17.388284915,completed
lead_00986,first_touch,2026-05-18T18:08:35.275125391,completed
lead_00987,first_touch,2026-05-17T08:01:52.953239039,completed
lead_00988,first_touch,2026-05-17T07:59:49.031266732,completed
lead_00989,first_touch,2026-05-17T16:55:00.962894596,completed
lead_00990,first_touch,2026-05-17T16:58:53.616159131,completed
lead_00991,first_touch,2026-05-18T05:57:25.065794047,completed
lead_00992,first_touch,2026-05-18T14:52:39.710012448,completed
lead_00993,first_touch,2026-05-19T09:38:33.817335407,completed
lead_00994,first_touch,2026-05-19T07:06:37.433172673,completed
lead_00995,first_touch,2026-05-19T13:56:44.662125767,completed
lead_00996,first_touch,2026-05-18T14:27:36.839101814,completed
lead_00997,first_touch,2026-05-19T01:03:33.180441953,completed
lead_00998,first_touch,2026-05-18T05:14:32.657805038,completed
lead_00999,first_touch,2026-05-18T12:38:16.490127183,completed
lead_01000,first_touch,2026-05-18T02:23:41.530335397,completed
lead_01001,first_touch,2026-05-19T04:22:21.457351401,completed
lead_01002,first_touch,2026-05-18T09:31:50.711564245,completed
lead_01003,first_touch,2026-05-19T13:27:50.028318751,completed
lead_01004,first_touch,2026-05-18T10:35:59.894273052,completed
lead_01005,first_touch,2026-05-18T18:39:23.711728813,completed
lead_01006,first_touch,2026-05-18T06:06:39.130739599,completed
lead_01007,first_touch,2026-05-19T04:16:09.717419681,completed
lead_01008,first_touch,2026-05-18T20:23:48.597495786,completed
lead_01009,first_touch,2026-05-18T04:10:15.250308239,completed
lead_01010,first_touch,2026-05-18T09:33:18.953902532,completed
lead_01011,first_touch,2026-05-19T07:42:03.063892616,completed
lead_01012,first_touch,2026-05-20T08:05:34.189287161,completed
lead_01013,first_touch,2026-05-19T07:53:02.138960758,completed
lead_01014,first_touch,2026-05-19T18:02:55.513885934,completed
lead_01015,first_touch,2026-05-19T17:13:08.957539273,completed
lead_01016,first_touch,2026-05-19T05:37:07.283101623,completed
lead_01017,first_touch,2026-05-19T23:48:11.062816317,completed
lead_01018,first_touch,2026-05-19T06:10:57.819240203,completed
lead_01019,first_touch,2026-05-19T06:05:26.320836408,completed
lead_01020,first_touch,2026-05-20T10:35:42.459384445,completed
lead_01021,first_touch,2026-05-19T08:30:41.449955011,completed
lead_01022,first_touch,2026-05-20T18:34:31.717021284,completed
lead_01023,first_touch,2026-05-19T15:30:44.614875736,completed
lead_01024,first_touch,2026-05-19T04:12:01.013882622,completed
lead_01025,first_touch,2026-05-19T05:41:48.808106301,completed
lead_01026,first_touch,2026-05-19T08:27:14.963879713,completed
lead_01027,first_touch,2026-05-19T07:45:19.095029522,completed
lead_01028,first_touch,2026-05-20T07:26:00.958381873,completed
lead_01029,first_touch,2026-05-19T04:40:22.940236365,completed
lead_01030,first_touch,2026-05-19T13:23:17.393849699,completed
lead_01031,first_touch,2026-05-19T07:22:33.206958579,completed
lead_01032,first_touch,2026-05-19T22:00:19.128532167,completed
lead_01033,first_touch,2026-05-19T05:28:54.711358631,completed
lead_01034,first_touch,2026-05-19T00:52:07.626555391,completed
lead_01035,first_touch,2026-05-19T12:13:12.994674522,completed
lead_01036,first_touch,2026-05-19T03:55:55.269374348,completed
lead_01037,first_touch,2026-05-20T04:21:49.193836840,completed
lead_01038,first_touch,2026-05-20T09:05:37.124310518,completed
lead_01039,first_touch,2026-05-20T04:37:03.522916864,completed
lead_01040,first_touch,2026-05-20T14:20:31.480330895,completed
lead_01041,first_touch,2026-05-20T09:56:28.534690111,completed
lead_01042,first_touch,2026-05-20T04:11:09.163920555,completed
lead_01043,first_touch,2026-05-21T21:37:14.216864358,completed
lead_01044,first_touch,2026-05-22T10:52:49.321736682,completed
lead_01045,first_touch,2026-05-20T01:19:38.133853316,completed
lead_01046,first_touch,2026-05-20T06:53:06.643950320,completed
lead_01047,first_touch,2026-05-20T09:26:41.717178767,completed
lead_01048,first_touch,2026-05-20T08:38:00.729642816,completed
lead_01049,first_touch,2026-05-20T06:33:43.373707041,completed
lead_01050,first_touch,2026-05-21T08:54:20.149908584,completed
lead_01051,first_touch,2026-05-20T05:09:32.495872285,completed
lead_01052,first_touch,2026-05-20T17:33:02.726266167,completed
lead_01053,first_touch,2026-05-20T09:01:52.074091923,completed
lead_01054,first_touch,2026-05-20T04:12:58.880035822,completed
lead_01055,first_touch,2026-05-20T22:09:58.387151640,completed
lead_01056,first_touch,2026-05-20T08:16:43.012182463,completed
lead_01057,first_touch,2026-05-21T01:06:02.494704236,completed
lead_01058,first_touch,,not_assigned
lead_01059,first_touch,2026-05-20T08:25:57.501510899,completed
lead_01060,first_touch,2026-05-21T03:16:34.834907348,completed
lead_01061,first_touch,2026-05-21T07:42:46.217205421,completed
lead_01062,first_touch,2026-05-21T03:46:04.403596606,completed
lead_01063,first_touch,2026-05-21T12:52:25.127984402,completed
lead_01064,first_touch,2026-05-21T17:21:41.251143780,completed
lead_01065,first_touch,2026-05-21T12:06:38.206885635,completed
lead_01066,first_touch,2026-05-21T16:37:08.019811052,completed
lead_01067,first_touch,2026-05-21T05:10:24.407547045,completed
lead_01068,first_touch,2026-05-21T18:48:00.215393917,completed
lead_01069,first_touch,2026-05-22T05:11:12.210348823,completed
lead_01070,first_touch,2026-05-21T09:33:48.252449293,completed
lead_01071,first_touch,2026-05-21T13:53:34.825272535,completed
lead_01072,first_touch,2026-05-21T08:15:16.292598938,completed
lead_01073,first_touch,2026-05-22T04:39:57.895092472,completed
lead_01074,first_touch,,not_assigned
lead_01075,first_touch,2026-05-21T02:54:22.415594801,completed
lead_01076,first_touch,2026-05-21T06:46:35.385093057,completed
lead_01077,first_touch,2026-05-23T08:56:27.499992738,completed
lead_01078,first_touch,2026-05-22T02:42:55.210149113,completed
lead_01079,first_touch,2026-05-21T09:20:50.973802349,completed
lead_01080,first_touch,2026-05-21T07:22:50.598592170,completed
lead_01081,first_touch,2026-05-21T11:07:21.290301119,completed
lead_01082,first_touch,2026-05-21T18:54:02.792902768,completed
lead_01083,first_touch,2026-05-21T12:40:56.356790461,completed
lead_01084,first_touch,2026-05-21T14:49:20.031142805,completed
lead_01085,first_touch,2026-05-21T06:21:52.001322970,completed
lead_01086,first_touch,2026-05-22T12:27:05.854342918,completed
lead_01087,first_touch,2026-05-23T03:48:04.082837065,completed
lead_01088,first_touch,2026-05-22T10:02:41.727344704,completed
lead_01089,first_touch,2026-05-22T02:37:31.893441067,completed
lead_01090,first_touch,2026-05-23T00:13:40.742263422,completed
lead_01091,first_touch,2026-05-22T18:36:24.647931640,completed
lead_01092,first_touch,2026-05-22T07:22:11.095113568,completed
lead_01093,first_touch,,not_assigned
lead_01094,first_touch,2026-05-22T23:39:00.122602526,completed
lead_01095,first_touch,2026-05-23T14:25:35.147986171,completed
lead_01096,first_touch,2026-05-22T11:17:36.549390088,completed
lead_01097,first_touch,2026-05-22T21:48:05.217496367,completed
lead_01098,first_touch,2026-05-22T05:09:32.749669577,completed
lead_01099,first_touch,2026-05-23T06:29:10.148129468,completed
lead_01100,first_touch,2026-05-22T05:34:52.730728791,completed
lead_01101,first_touch,2026-05-22T12:41:39.768838065,completed
lead_01102,first_touch,2026-05-22T05:31:49.660907607,completed
lead_01103,first_touch,2026-05-22T15:42:56.640977878,completed
lead_01104,first_touch,2026-05-22T15:26:20.237908473,completed
lead_01105,first_touch,2026-05-22T16:39:23.726844908,completed
lead_01106,first_touch,2026-05-22T01:04:34.710622747,completed
lead_01107,first_touch,2026-05-24T06:03:35.917111070,completed
lead_01108,first_touch,2026-05-23T14:21:01.816639646,completed
lead_01109,first_touch,2026-05-23T17:36:57.028923621,completed
lead_01110,first_touch,2026-05-23T03:51:52.053431189,completed
lead_01111,first_touch,2026-05-24T17:56:06.410520042,completed
lead_01112,first_touch,2026-05-24T17:55:56.830843564,completed
lead_01113,first_touch,2026-05-23T10:06:44.473574094,completed
lead_01114,first_touch,2026-05-23T18:43:54.182736284,completed
lead_01115,first_touch,2026-05-23T15:57:31.789279694,completed
lead_01116,first_touch,2026-05-23T08:33:45.856565157,completed
lead_01117,first_touch,2026-05-23T06:21:48.280676347,completed
lead_01118,first_touch,2026-05-23T23:19:33.903612075,completed
lead_01119,first_touch,2026-05-23T17:08:27.162822342,completed
lead_01120,first_touch,2026-05-23T10:35:11.723300622,completed
lead_01121,first_touch,2026-05-23T11:18:33.548692207,completed
lead_01122,first_touch,2026-05-25T08:44:41.079890813,completed
lead_01123,first_touch,2026-05-24T16:55:39.115622794,completed
lead_01124,first_touch,2026-05-23T02:54:46.758391976,completed
lead_01125,first_touch,2026-05-23T01:34:30.244012453,completed
lead_01126,first_touch,2026-05-23T08:38:18.678248603,completed
lead_01127,first_touch,2026-05-24T11:44:04.574079010,completed
lead_01128,first_touch,2026-05-24T14:15:41.125096696,completed
lead_01129,first_touch,2026-05-24T11:41:11.550199572,completed
lead_01130,first_touch,2026-05-24T10:26:00.226342594,completed
lead_01131,first_touch,2026-05-24T07:35:34.278866007,completed
lead_01132,first_touch,2026-05-24T05:15:19.479839443,completed
lead_01133,first_touch,2026-05-24T02:48:52.226922516,completed
lead_01134,first_touch,2026-05-24T23:19:19.824866991,completed
lead_01135,first_touch,2026-05-24T03:14:30.653855620,completed
lead_01136,first_touch,2026-05-24T13:05:21.960232535,completed
lead_01137,first_touch,2026-05-24T11:12:52.537852726,completed
lead_01138,first_touch,2026-05-24T04:34:52.608541743,completed
lead_01139,first_touch,2026-05-25T06:30:37.254262306,completed
lead_01140,first_touch,2026-05-24T08:30:30.952079321,completed
lead_01141,first_touch,2026-05-24T01:08:54.501741024,completed
lead_01142,first_touch,2026-05-24T07:21:32.031684625,completed
lead_01143,first_touch,2026-05-24T07:16:08.282022511,completed
lead_01144,first_touch,2026-05-24T13:31:52.605395433,completed
lead_01145,first_touch,2026-05-24T09:44:19.487330998,completed
lead_01146,first_touch,2026-05-24T22:20:29.411025364,completed
lead_01147,first_touch,2026-05-25T02:00:21.176261057,completed
lead_01148,first_touch,2026-05-24T10:32:51.826226176,completed
lead_01149,first_touch,2026-05-25T06:41:57.223422924,completed
lead_01150,first_touch,2026-05-25T04:00:54.439674322,completed
lead_01151,first_touch,2026-05-26T06:08:00.161145279,completed
lead_01152,first_touch,2026-05-25T13:43:28.562649121,completed
lead_01153,first_touch,2026-05-25T05:51:47.198266229,completed
lead_01154,first_touch,2026-05-25T07:00:26.048019419,completed
lead_01155,first_touch,2026-05-27T00:02:22.520403226,completed
lead_01156,first_touch,2026-05-25T06:01:00.365050241,completed
lead_01157,first_touch,2026-05-25T10:04:04.766550436,completed
lead_01158,first_touch,2026-05-27T02:26:52.475177818,completed
lead_01159,first_touch,2026-05-25T05:14:24.126877036,completed
lead_01160,first_touch,2026-05-25T14:36:25.691110722,completed
lead_01161,first_touch,2026-05-25T02:12:26.002501614,completed
lead_01162,first_touch,2026-05-25T12:53:44.868275120,completed
lead_01163,first_touch,2026-05-25T02:48:37.113250058,completed
lead_01164,first_touch,2026-05-25T20:55:13.783051207,completed
lead_01165,first_touch,2026-05-26T21:14:47.827388722,completed
lead_01166,first_touch,2026-05-25T05:53:01.638561763,completed
lead_01167,first_touch,2026-05-25T19:29:28.889645619,completed
lead_01168,first_touch,2026-05-25T03:39:04.332328358,completed
lead_01169,first_touch,2026-05-25T02:03:50.769987646,completed
lead_01170,first_touch,2026-05-25T07:54:05.844789217,completed
lead_01171,first_touch,2026-05-25T14:10:23.353256516,completed
lead_01172,first_touch,2026-05-25T07:26:57.166568027,completed
lead_01173,first_touch,2026-05-26T14:14:43.235758296,completed
lead_01174,first_touch,2026-05-26T11:32:56.998113662,completed
lead_01175,first_touch,2026-05-26T09:23:42.142350662,completed
lead_01176,first_touch,2026-05-26T08:07:41.231219529,completed
lead_01177,first_touch,2026-05-27T10:13:09.776666485,completed
lead_01178,first_touch,2026-05-26T00:40:26.456381015,completed
lead_01179,first_touch,2026-05-26T04:12:24.870429395,completed
lead_01180,first_touch,2026-05-28T00:35:04.299641746,completed
lead_01181,first_touch,2026-05-26T08:54:45.412133610,completed
lead_01182,first_touch,2026-05-26T04:01:15.784780724,completed
lead_01183,first_touch,2026-05-26T04:29:09.013576081,completed
lead_01184,first_touch,2026-05-26T02:19:00.390881667,completed
lead_01185,first_touch,2026-05-26T04:58:32.017249333,completed
lead_01186,first_touch,2026-05-26T05:30:27.264609710,completed
lead_01187,first_touch,2026-05-26T15:58:27.334927376,completed
lead_01188,first_touch,2026-05-26T04:33:51.575463111,completed
lead_01189,first_touch,2026-05-26T13:36:31.614364288,completed
lead_01190,first_touch,2026-05-26T07:56:22.834335524,completed
lead_01191,first_touch,2026-05-26T05:44:08.965452368,completed
lead_01192,first_touch,2026-05-26T02:17:53.713495383,completed
lead_01193,first_touch,2026-05-26T02:03:24.160014760,completed
lead_01194,first_touch,2026-05-26T05:09:59.233287869,completed
lead_01195,first_touch,2026-05-26T01:24:16.498535078,completed
lead_01196,first_touch,2026-05-26T18:00:51.419263048,completed
lead_01197,first_touch,2026-05-26T12:36:54.136015507,completed
lead_01198,first_touch,2026-05-27T07:18:17.805610423,completed
lead_01199,first_touch,2026-05-27T06:34:03.748838773,completed
lead_01200,first_touch,2026-05-27T03:19:10.185656265,completed
lead_01201,first_touch,2026-05-27T07:57:02.594899453,completed
lead_01202,first_touch,2026-05-27T14:43:48.046645788,completed
lead_01203,first_touch,2026-05-27T01:48:20.648458329,completed
lead_01204,first_touch,2026-05-27T03:41:04.307094136,completed
lead_01205,first_touch,2026-05-27T18:28:48.389365140,completed
lead_01206,first_touch,2026-05-27T12:51:13.822924079,completed
lead_01207,first_touch,2026-05-27T06:41:19.619250966,completed
lead_01208,first_touch,2026-05-27T16:16:42.276374825,completed
lead_01209,first_touch,2026-05-27T09:24:03.158392973,completed
lead_01210,first_touch,2026-05-27T08:11:58.112745864,completed
lead_01211,first_touch,2026-05-27T12:49:33.024130257,completed
lead_01212,first_touch,2026-05-27T01:56:50.925011289,completed
lead_01213,first_touch,2026-05-27T06:10:36.094054628,completed
lead_01214,first_touch,2026-05-27T03:12:36.418397413,completed
lead_01215,first_touch,2026-05-27T11:23:53.472673565,completed
lead_01216,first_touch,2026-05-28T06:26:34.037982237,completed
lead_01217,first_touch,2026-05-27T08:46:01.189753256,completed
lead_01218,first_touch,2026-05-27T02:27:31.358497885,completed
lead_01219,first_touch,2026-05-29T22:06:20.100353947,completed
lead_01220,first_touch,2026-05-28T03:25:26.949154995,completed
lead_01221,first_touch,2026-05-28T12:04:12.120002952,completed
lead_01222,first_touch,2026-05-29T05:19:36.734719907,completed
lead_01223,first_touch,2026-05-28T09:40:12.467174551,completed
lead_01224,first_touch,2026-05-28T16:37:10.555103811,completed
lead_01225,first_touch,2026-05-28T06:43:48.733105834,completed
lead_01226,first_touch,2026-05-28T10:19:03.737333857,completed
lead_01227,first_touch,2026-05-28T12:39:34.887473480,completed
lead_01228,first_touch,2026-05-29T06:27:32.275988703,completed
lead_01229,first_touch,2026-05-28T06:07:32.943399266,completed
lead_01230,first_touch,2026-05-28T12:00:49.426409311,completed
lead_01231,first_touch,2026-05-28T09:23:58.363278782,completed
lead_01232,first_touch,2026-05-28T05:17:12.584441982,completed
lead_01233,first_touch,2026-05-28T03:43:13.908578306,completed
lead_01234,first_touch,2026-05-28T07:56:53.516778199,completed
lead_01235,first_touch,2026-05-28T13:51:47.885043610,completed
lead_01236,first_touch,2026-05-28T07:23:05.002212769,completed
lead_01237,first_touch,2026-05-28T05:21:40.139845968,completed
lead_01238,first_touch,2026-05-28T09:00:13.995099885,completed
lead_01239,first_touch,2026-05-28T05:03:51.602329353,completed
lead_01240,first_touch,2026-05-28T01:07:16.466902439,completed
lead_01241,first_touch,2026-05-29T10:38:57.915046073,completed
lead_01242,first_touch,2026-05-29T03:58:33.377721956,completed
lead_01243,first_touch,2026-05-29T18:53:28.178647290,completed
lead_01244,first_touch,2026-05-29T15:12:13.301274449,completed
lead_01245,first_touch,2026-05-29T11:21:40.267226758,completed
lead_01246,first_touch,2026-05-29T04:04:14.375959335,completed
lead_01247,first_touch,2026-05-29T03:24:52.599327106,completed
lead_01248,first_touch,2026-05-29T08:11:14.191465152,completed
lead_01249,first_touch,2026-05-29T11:20:51.739520035,completed
lead_01250,first_touch,2026-05-29T23:33:49.570299484,completed
lead_01251,first_touch,2026-05-29T23:17:46.272226202,completed
lead_01252,first_touch,2026-05-29T22:13:48.009985502,completed
lead_01253,first_touch,2026-05-30T15:23:53.263892923,completed
lead_01254,first_touch,2026-05-30T02:35:50.834180290,completed
lead_01255,first_touch,2026-05-29T03:25:37.499411118,completed
lead_01256,first_touch,2026-05-30T20:57:26.971395956,completed
lead_01257,first_touch,2026-05-29T19:58:39.774415555,completed
lead_01258,first_touch,2026-05-29T23:53:48.905604411,completed
lead_01259,first_touch,2026-05-29T08:27:37.281304967,completed
lead_01260,first_touch,2026-05-29T13:27:59.995862396,completed
lead_01261,first_touch,2026-05-29T19:56:14.582900676,completed
lead_01262,first_touch,2026-05-30T09:00:32.940310001,completed
lead_01263,first_touch,2026-05-31T02:05:18.480667423,completed
lead_01264,first_touch,2026-05-30T18:33:06.884133752,completed
lead_01265,first_touch,2026-05-30T02:53:06.988973424,completed
lead_01266,first_touch,2026-05-30T18:55:18.844618851,completed
lead_01267,first_touch,2026-05-31T01:10:42.790452863,completed
lead_01268,first_touch,2026-05-30T22:07:21.837627822,completed
lead_01269,first_touch,2026-05-30T16:55:11.120865360,completed
lead_01270,first_touch,2026-05-30T17:16:26.098073110,completed
lead_01271,first_touch,2026-05-31T21:06:03.028253976,completed
lead_01272,first_touch,2026-05-30T05:19:28.678383886,completed
lead_01273,first_touch,2026-05-30T16:28:51.622237694,completed
lead_01274,first_touch,2026-05-30T01:44:37.693395635,completed
lead_01275,first_touch,2026-05-30T10:39:07.663542396,completed
lead_01276,first_touch,2026-05-30T01:41:05.869696575,completed
lead_01277,first_touch,2026-05-30T23:41:45.411420530,completed
lead_01278,first_touch,2026-05-30T02:55:27.849102944,completed
lead_01279,first_touch,2026-05-30T21:10:03.557140250,completed
lead_01280,first_touch,2026-05-30T10:53:27.599931708,completed
lead_01281,first_touch,2026-05-30T04:45:28.308927466,completed
lead_01282,first_touch,2026-05-30T10:08:48.838784123,completed
lead_01283,first_touch,2026-05-30T10:22:53.284623488,completed
lead_01284,first_touch,2026-05-31T09:58:18.043809917,completed
lead_01285,first_touch,2026-05-30T10:35:18.007381358,completed
lead_01286,first_touch,2026-05-30T11:24:10.371718505,completed
lead_01287,first_touch,2026-05-30T00:41:01.164561183,completed
lead_01288,first_touch,2026-05-30T05:52:08.336292477,completed
lead_01289,first_touch,2026-05-30T02:57:33.894283314,completed
lead_01290,first_touch,2026-05-30T20:00:05.165508437,completed
lead_01291,first_touch,2026-05-31T03:22:50.718263715,completed
lead_01292,first_touch,2026-05-31T08:43:17.011828247,completed
lead_01293,first_touch,2026-05-31T05:33:02.675665037,completed
lead_01294,first_touch,2026-05-31T10:34:15.886458798,completed
lead_01295,first_touch,2026-06-01T00:50:44.201355382,completed
lead_01296,first_touch,2026-05-31T07:39:14.040359959,completed
lead_01297,first_touch,2026-05-31T06:50:20.328976722,completed
lead_01298,first_touch,2026-06-01T20:33:52.326826844,completed
lead_01299,first_touch,2026-05-31T08:37:04.489501547,completed
lead_01300,first_touch,2026-06-01T06:09:58.712156119,completed
lead_01301,first_touch,2026-05-31T06:12:24.825217916,completed
lead_01302,first_touch,,not_assigned
lead_01303,first_touch,2026-05-31T10:56:58.688174481,completed
lead_01304,first_touch,2026-05-31T19:26:07.490111755,completed
lead_01305,first_touch,2026-05-31T04:20:08.171442663,completed
lead_01306,first_touch,2026-06-01T03:10:24.930942832,completed
lead_01307,first_touch,2026-05-31T06:12:36.983002036,completed
lead_01308,first_touch,2026-05-31T02:29:56.745211723,completed
lead_01309,first_touch,2026-05-31T16:59:05.314229449,completed
lead_01310,first_touch,2026-06-01T11:40:42.870699581,completed
lead_01311,first_touch,2026-06-02T03:29:30.524689893,completed
lead_01312,first_touch,2026-06-01T01:36:43.950418268,completed
lead_01313,first_touch,2026-06-01T01:08:33.086925094,completed
lead_01314,first_touch,2026-06-01T09:59:29.826052488,completed
lead_01315,first_touch,2026-06-01T06:14:27.350676777,completed
lead_01316,first_touch,2026-06-01T15:26:32.252988392,completed
lead_01317,first_touch,2026-06-01T07:15:46.646330852,completed
lead_01318,first_touch,2026-06-01T12:13:12.661744191,completed
lead_01319,first_touch,2026-06-01T08:30:26.695167050,completed
lead_01320,first_touch,2026-06-01T01:19:55.980849882,completed
lead_01321,first_touch,2026-06-01T12:01:38.475063599,completed
lead_01322,first_touch,2026-06-03T05:02:25.183496773,completed
lead_01323,first_touch,2026-06-01T17:57:58.973836768,completed
lead_01324,first_touch,2026-06-01T03:44:13.270854561,completed
lead_01325,first_touch,2026-06-01T06:21:16.962640173,completed
lead_01326,first_touch,2026-06-01T16:56:59.818375112,completed
lead_01327,first_touch,2026-06-01T07:10:40.122235116,completed
lead_01328,first_touch,2026-06-01T01:33:00.675522918,completed
lead_01329,first_touch,2026-06-02T02:05:49.458740779,completed
lead_01330,first_touch,2026-06-01T10:06:28.664087932,completed
lead_01331,first_touch,2026-06-01T07:02:42.222401678,completed
lead_01332,first_touch,2026-06-02T18:36:22.040403422,completed
lead_01333,first_touch,2026-06-03T23:37:26.216825290,completed
lead_01334,first_touch,2026-06-02T02:09:04.089841487,completed
lead_01335,first_touch,2026-06-03T00:47:57.632523322,completed
lead_01336,first_touch,2026-06-02T02:55:26.901999651,completed
lead_01337,first_touch,2026-06-02T10:52:00.063292038,completed
lead_01338,first_touch,2026-06-04T04:53:52.538123470,completed
lead_01339,first_touch,2026-06-02T12:30:43.837922523,completed
lead_01340,first_touch,2026-06-02T01:45:34.324650443,completed
lead_01341,first_touch,2026-06-02T10:13:19.412809184,completed
lead_01342,first_touch,2026-06-02T04:09:09.625162740,completed
lead_01343,first_touch,2026-06-02T04:59:44.385110656,completed
lead_01344,first_touch,2026-06-02T14:25:13.725016823,completed
lead_01345,first_touch,2026-06-02T22:26:28.471037135,completed
lead_01346,first_touch,2026-06-02T15:46:54.709757740,completed
lead_01347,first_touch,2026-06-02T17:51:38.064913055,completed
lead_01348,first_touch,2026-06-03T04:51:08.917026681,completed
lead_01349,first_touch,2026-06-02T03:45:20.983982591,completed
lead_01350,first_touch,2026-06-02T04:33:03.957023085,completed
lead_01351,first_touch,2026-06-02T03:58:42.268310081,completed
lead_01352,first_touch,2026-06-02T04:39:42.289147757,completed
lead_01353,first_touch,2026-06-02T09:28:48.557528837,completed
lead_01354,first_touch,2026-06-02T12:15:50.269067982,completed
lead_01355,first_touch,2026-06-03T11:32:45.591047363,completed
lead_01356,first_touch,2026-06-03T03:05:49.667976711,completed
lead_01357,first_touch,2026-06-03T06:39:13.745951199,completed
