lead_id,account_id,created_date,channel,campaign_id,segment,potential_arr,lead_status,priority_tier
lead_00663,acct_00663,2026-05-03,organic,camp_07,enterprise,35292.43,new,p3
lead_00664,acct_00664,2026-05-03,paid_search,camp_02,smb,22424.96,new,p4
lead_00665,acct_00665,2026-05-04,paid_search,camp_01,smb,57627.18,new,p4
lead_00666,acct_00666,2026-05-04,outbound,camp_04,mid_market,88668.3,new,p3
lead_00667,acct_00667,2026-05-04,partner,camp_05,enterprise,60272.77,new,p1
lead_00668,acct_00668,2026-05-04,referral,camp_03,smb,55013.26,new,p1
lead_00669,acct_00669,2026-05-04,referral,camp_03,mid_market,42259.78,new,p2
lead_00670,acct_00670,2026-05-04,paid_search,camp_08,mid_market,46896.02,new,p3
lead_00671,acct_00671,2026-05-04,paid_search,camp_02,mid_market,38906.54,new,p4
lead_00672,acct_00672,2026-05-04,outbound,camp_04,mid_market,50374.78,new,p3
lead_00673,acct_00673,2026-05-04,paid_search,camp_08,enterprise,42463.86,new,p3
lead_00674,acct_00674,2026-05-04,paid_search,camp_01,smb,40292.8,new,p3
lead_00675,acct_00675,2026-05-04,outbound,camp_04,mid_market,20876.72,new,p3
lead_00676,acct_00676,2026-05-04,webinar,camp_06,smb,32329.02,new,p2
lead_00677,acct_00677,2026-05-04,partner,camp_05,enterprise,72596.39,new,p2
lead_00678,acct_00678,2026-05-04,organic,camp_07,mid_market,59594.12,new,p3
lead_00679,acct_00679,2026-05-04,webinar,camp_06,smb,90008.83,new,p3
lead_00680,acct_00680,2026-05-04,partner,camp_05,mid_market,56204.75,new,p2
lead_00681,acct_00681,2026-05-04,referral,camp_03,smb,49059.71,new,p2
lead_00682,acct_00682,2026-05-04,outbound,camp_04,smb,32033.73,new,p4
lead_00683,acct_00683,2026-05-04,paid_search,camp_01,smb,33965.43,new,p3
lead_00684,acct_00684,2026-05-04,outbound,camp_04,enterprise,55524.73,new,p4
lead_00685,acct_00685,2026-05-04,referral,camp_03,smb,52097.62,new,p3
lead_00686,acct_00686,2026-05-04,paid_search,camp_01,enterprise,61394.61,new,p2
lead_00687,acct_00687,2026-05-04,partner,camp_05,mid_market,96712.69,new,p1
lead_00688,acct_00688,2026-05-05,organic,camp_07,enterprise,39453.67,new,p3
lead_00689,acct_00689,2026-05-05,outbound,camp_04,mid_market,44788.68,new,p3
lead_00690,acct_00690,2026-05-05,paid_search,camp_08,enterprise,8046.51,new,p4
lead_00691,acct_00691,2026-05-05,organic,camp_07,smb,59834.86,new,p4
lead_00692,acct_00692,2026-05-05,outbound,camp_04,smb,19451.72,new,p3
lead_00693,acct_00693,2026-05-05,organic,camp_07,smb,65351.13,new,p3
lead_00694,acct_00694,2026-05-05,referral,camp_03,smb,56090.28,new,p2
lead_00695,acct_00695,2026-05-05,organic,camp_07,mid_market,43071.8,new,p1
lead_00696,acct_00696,2026-05-05,paid_search,camp_01,mid_market,33393.03,new,p1
lead_00697,acct_00697,2026-05-05,paid_search,camp_02,smb,43259.25,new,p3
lead_00698,acct_00698,2026-05-05,paid_search,camp_02,smb,54784.95,new,p4
lead_00699,acct_00699,2026-05-05,webinar,camp_06,smb,64636.44,new,p1
lead_00700,acct_00700,2026-05-05,referral,camp_03,smb,43952.87,new,p1
lead_00701,acct_00701,2026-05-05,referral,camp_03,smb,46302.21,new,p2
lead_00702,acct_00702,2026-05-05,outbound,camp_04,smb,52190.35,new,p2
lead_00703,acct_00703,2026-05-05,outbound,camp_04,mid_market,63771.75,new,p3
lead_00704,acct_00704,2026-05-05,partner,camp_05,mid_market,113717.15,new,p2
lead_00705,acct_00705,2026-05-05,outbound,camp_04,mid_market,42288.51,new,p3
lead_00706,acct_00706,2026-05-05,paid_search,camp_02,mid_market,8000.0,new,p4
lead_00707,acct_00707,2026-05-05,paid_search,camp_01,enterprise,42038.68,new,p4
lead_00708,acct_00708,2026-05-05,outbound,camp_04,mid_market,36238.68,new,p4
lead_00709,acct_00709,2026-05-05,paid_search,camp_08,enterprise,71093.07,new,p4
lead_00710,acct_00710,2026-05-05,referral,camp_03,mid_market,101172.15,new,p1
lead_00711,acct_00711,2026-05-06,paid_search,camp_01,mid_market,40562.77,new,p3
lead_00712,acct_00712,2026-05-06,referral,camp_03,smb,60971.7,new,p3
lead_00713,acct_00713,2026-05-06,outbound,camp_04,smb,77426.94,new,p3
lead_00714,acct_00714,2026-05-06,organic,camp_07,smb,38390.01,new,p3
lead_00715,acct_00715,2026-05-06,paid_search,camp_01,mid_market,34909.77,new,p3
lead_00716,acct_00716,2026-05-06,organic,camp_07,mid_market,34148.09,new,p4
lead_00717,acct_00717,2026-05-06,webinar,camp_06,smb,80369.04,new,p3
lead_00718,acct_00718,2026-05-06,paid_search,camp_02,mid_market,36388.54,new,p3
lead_00719,acct_00719,2026-05-06,organic,camp_07,smb,31113.54,new,p3
lead_00720,acct_00720,2026-05-06,paid_search,camp_01,enterprise,56800.13,new,p2
lead_00721,acct_00721,2026-05-06,paid_search,camp_02,smb,26233.36,new,p4
lead_00722,acct_00722,2026-05-06,referral,camp_03,mid_market,69768.91,new,p1
lead_00723,acct_00723,2026-05-06,outbound,camp_04,smb,61568.55,new,p3
lead_00724,acct_00724,2026-05-06,partner,camp_05,mid_market,108950.26,new,p4
lead_00725,acct_00725,2026-05-06,paid_search,camp_01,smb,34078.4,new,p4
lead_00726,acct_00726,2026-05-06,webinar,camp_06,smb,62828.2,new,p2
lead_00727,acct_00727,2026-05-06,webinar,camp_06,smb,62100.89,new,p2
lead_00728,acct_00728,2026-05-06,paid_search,camp_01,mid_market,49151.91,new,p3
lead_00729,acct_00729,2026-05-06,referral,camp_03,mid_market,63423.15,new,p1
lead_00730,acct_00730,2026-05-06,paid_search,camp_02,mid_market,38809.06,new,p4
lead_00731,acct_00731,2026-05-06,paid_search,camp_08,mid_market,54504.39,new,p3
lead_00732,acct_00732,2026-05-06,outbound,camp_04,smb,37342.82,new,p3
lead_00733,acct_00733,2026-05-07,organic,camp_07,smb,52669.41,new,p4
lead_00734,acct_00734,2026-05-07,outbound,camp_04,mid_market,39971.49,new,p3
lead_00735,acct_00735,2026-05-07,paid_search,camp_02,smb,59845.85,new,p3
lead_00736,acct_00736,2026-05-07,referral,camp_03,smb,58591.06,new,p3
lead_00737,acct_00737,2026-05-07,organic,camp_07,smb,37099.72,new,p3
lead_00738,acct_00738,2026-05-07,paid_search,camp_02,smb,30767.25,new,p3
lead_00739,acct_00739,2026-05-07,outbound,camp_04,enterprise,47485.91,new,p3
lead_00740,acct_00740,2026-05-07,paid_search,camp_01,mid_market,62627.83,new,p2
lead_00741,acct_00741,2026-05-07,paid_search,camp_01,smb,12860.42,new,p3
lead_00742,acct_00742,2026-05-07,paid_search,camp_08,smb,63390.06,new,p4
lead_00743,acct_00743,2026-05-07,referral,camp_03,mid_market,32465.42,new,p2
lead_00744,acct_00744,2026-05-07,paid_search,camp_02,mid_market,58690.08,new,p3
lead_00745,acct_00745,2026-05-07,webinar,camp_06,smb,72973.2,new,p2
lead_00746,acct_00746,2026-05-07,paid_search,camp_08,smb,43780.48,new,p4
lead_00747,acct_00747,2026-05-07,organic,camp_07,smb,30106.2,new,p3
lead_00748,acct_00748,2026-05-07,paid_search,camp_08,smb,18061.96,new,p3
lead_00749,acct_00749,2026-05-07,paid_search,camp_08,mid_market,65327.15,new,p3
lead_00750,acct_00750,2026-05-07,paid_search,camp_01,mid_market,52260.62,new,p1
lead_00751,acct_00751,2026-05-07,organic,camp_07,mid_market,27863.32,new,p1
lead_00752,acct_00752,2026-05-07,paid_search,camp_08,mid_market,58642.36,new,p4
lead_00753,acct_00753,2026-05-07,partner,camp_05,mid_market,100437.37,new,p2
lead_00754,acct_00754,2026-05-08,paid_search,camp_08,smb,8000.0,new,p3
lead_00755,acct_00755,2026-05-08,referral,camp_03,mid_market,74018.74,new,p2
lead_00756,acct_00756,2026-05-08,outbound,camp_04,smb,34983.11,new,p3
lead_00757,acct_00757,2026-05-08,paid_search,camp_08,mid_market,14260.69,new,p3
lead_00758,acct_00758,2026-05-08,outbound,camp_04,enterprise,34224.68,new,p4
lead_00759,acct_00759,2026-05-08,paid_search,camp_02,mid_market,50193.65,new,p4
lead_00760,acct_00760,2026-05-08,paid_search,camp_01,smb,44996.08,new,p4
lead_00761,acct_00761,2026-05-08,partner,camp_05,mid_market,95677.79,new,p1
lead_00762,acct_00762,2026-05-08,paid_search,camp_02,smb,48074.88,new,p3
lead_00763,acct_00763,2026-05-08,paid_search,camp_02,smb,44954.65,new,p1
lead_00764,acct_00764,2026-05-08,organic,camp_07,enterprise,55053.57,new,p3
lead_00765,acct_00765,2026-05-08,webinar,camp_06,smb,59526.78,new,p1
lead_00766,acct_00766,2026-05-08,outbound,camp_04,smb,59294.32,new,p2
lead_00767,acct_00767,2026-05-08,paid_search,camp_02,smb,23012.84,new,p3
lead_00768,acct_00768,2026-05-08,webinar,camp_06,smb,57183.89,new,p3
lead_00769,acct_00769,2026-05-08,referral,camp_03,smb,48108.06,new,p2
lead_00770,acct_00770,2026-05-08,paid_search,camp_08,mid_market,40416.74,new,p1
lead_00771,acct_00771,2026-05-08,webinar,camp_06,enterprise,43541.23,new,p3
lead_00772,acct_00772,2026-05-08,paid_search,camp_02,smb,42568.33,new,p2
lead_00773,acct_00773,2026-05-08,partner,camp_05,mid_market,96241.68,new,p3
lead_00774,acct_00774,2026-05-08,organic,camp_07,mid_market,63883.98,new,p1
lead_00775,acct_00775,2026-05-08,paid_search,camp_02,smb,34589.83,new,p4
lead_00776,acct_00776,2026-05-08,webinar,camp_06,enterprise,40772.58,new,p1
lead_00777,acct_00777,2026-05-08,webinar,camp_06,mid_market,46133.14,new,p2
lead_00778,acct_00778,2026-05-09,outbound,camp_04,mid_market,58950.64,new,p4
lead_00779,acct_00779,2026-05-09,partner,camp_05,enterprise,104294.06,new,p1
lead_00780,acct_00780,2026-05-09,paid_search,camp_01,mid_market,69587.3,new,p3
lead_00781,acct_00781,2026-05-09,paid_search,camp_01,smb,67870.66,new,p3
lead_00782,acct_00782,2026-05-09,outbound,camp_04,mid_market,46985.28,new,p4
lead_00783,acct_00783,2026-05-09,referral,camp_03,smb,68752.95,new,p3
lead_00784,acct_00784,2026-05-09,paid_search,camp_01,smb,14849.28,new,p4
lead_00785,acct_00785,2026-05-09,paid_search,camp_08,mid_market,56350.91,new,p3
lead_00786,acct_00786,2026-05-09,outbound,camp_04,mid_market,72652.8,new,p3
lead_00787,acct_00787,2026-05-09,organic,camp_07,smb,13547.22,new,p3
lead_00788,acct_00788,2026-05-09,webinar,camp_06,mid_market,66503.45,new,p1
lead_00789,acct_00789,2026-05-09,webinar,camp_06,enterprise,53663.24,new,p1
lead_00790,acct_00790,2026-05-09,outbound,camp_04,enterprise,36739.03,new,p3
lead_00791,acct_00791,2026-05-09,paid_search,camp_02,enterprise,76692.66,new,p3
lead_00792,acct_00792,2026-05-09,paid_search,camp_01,smb,63668.08,new,p3
lead_00793,acct_00793,2026-05-09,outbound,camp_04,smb,55071.29,new,p3
lead_00794,acct_00794,2026-05-09,paid_search,camp_08,enterprise,40993.13,new,p2
lead_00795,acct_00795,2026-05-09,paid_search,camp_08,smb,42506.7,new,p3
lead_00796,acct_00796,2026-05-09,referral,camp_03,smb,47039.03,new,p2
lead_00797,acct_00797,2026-05-09,paid_search,camp_02,mid_market,35209.76,new,p4
lead_00798,acct_00798,2026-05-09,paid_search,camp_01,mid_market,52303.11,new,p2
lead_00799,acct_00799,2026-05-09,partner,camp_05,enterprise,82112.12,new,p2
lead_00800,acct_00800,2026-05-09,webinar,camp_06,mid_market,101510.42,new,p2
lead_00801,acct_00801,2026-05-09,webinar,camp_06,mid_market,52851.26,new,p3
lead_00802,acct_00802,2026-05-09,webinar,camp_06,mid_market,50967.36,new,p1
lead_00803,acct_00803,2026-05-09,partner,camp_05,enterprise,88339.27,new,p2
lead_00804,acct_00804,2026-05-09,paid_search,camp_01,mid_market,56033.18,new,p3
lead_00805,acct_00805,2026-05-10,paid_search,camp_08,mid_market,50293.36,new,p3
lead_00806,acct_00806,2026-05-10,organic,camp_07,smb,66990.13,new,p3
lead_00807,acct_00807,2026-05-10,paid_search,camp_01,enterprise,41082.43,new,p4
lead_00808,acct_00808,2026-05-10,referral,camp_03,smb,56773.61,new,p1
lead_00809,acct_00809,2026-05-10,outbound,camp_04,smb,48099.52,new,p3
lead_00810,acct_00810,2026-05-10,referral,camp_03,smb,58081.58,new,p1
lead_00811,acct_00811,2026-05-10,paid_search,camp_01,mid_market,66600.23,new,p3
lead_00812,acct_00812,2026-05-10,organic,camp_07,smb,48048.76,new,p3
lead_00813,acct_00813,2026-05-10,webinar,camp_06,smb,34321.39,new,p2
lead_00814,acct_00814,2026-05-10,organic,camp_07,enterprise,56520.84,new,p1
lead_00815,acct_00815,2026-05-10,partner,camp_05,mid_market,93416.39,new,p2
lead_00816,acct_00816,2026-05-10,paid_search,camp_08,mid_market,9180.29,new,p4
lead_00817,acct_00817,2026-05-10,outbound,camp_04,mid_market,19453.07,new,p3
lead_00818,acct_00818,2026-05-10,paid_search,camp_02,mid_market,64349.47,new,p2
lead_00819,acct_00819,2026-05-10,paid_search,camp_02,smb,27633.38,new,p4
lead_00820,acct_00820,2026-05-10,paid_search,camp_02,smb,41089.97,new,p3
lead_00821,acct_00821,2026-05-10,webinar,camp_06,smb,42493.24,new,p3
lead_00822,acct_00822,2026-05-10,outbound,camp_04,mid_market,49095.65,new,p4
lead_00823,acct_00823,2026-05-10,paid_search,camp_02,smb,36349.04,new,p2
lead_00824,acct_00824,2026-05-10,webinar,camp_06,smb,60052.1,new,p2
lead_00825,acct_00825,2026-05-10,outbound,camp_04,mid_market,26408.88,new,p4
lead_00826,acct_00826,2026-05-10,referral,camp_03,smb,45382.77,new,p4
lead_00827,acct_00827,2026-05-10,outbound,camp_04,mid_market,21254.42,new,p3
lead_00828,acct_00828,2026-05-10,paid_search,camp_08,smb,57384.12,new,p3
lead_00829,acct_00829,2026-05-11,outbound,camp_04,mid_market,65633.63,new,p2
lead_00830,acct_00830,2026-05-11,partner,camp_05,enterprise,79394.58,new,p3
lead_00831,acct_00831,2026-05-11,paid_search,camp_01,smb,40265.13,new,p3
lead_00832,acct_00832,2026-05-11,outbound,camp_04,smb,36330.42,new,p3
lead_00833,acct_00833,2026-05-11,outbound,camp_04,mid_market,63591.87,new,p3
lead_00834,acct_00834,2026-05-11,organic,camp_07,smb,52220.9,new,p2
lead_00835,acct_00835,2026-05-11,outbound,camp_04,smb,37376.78,new,p3
lead_00836,acct_00836,2026-05-11,paid_search,camp_08,smb,54806.35,new,p3
lead_00837,acct_00837,2026-05-11,paid_search,camp_08,smb,50360.1,new,p3
lead_00838,acct_00838,2026-05-11,paid_search,camp_01,mid_market,29246.79,new,p1
lead_00839,acct_00839,2026-05-11,outbound,camp_04,enterprise,75490.19,new,p2
lead_00840,acct_00840,2026-05-11,outbound,camp_04,smb,78137.59,new,p3
lead_00841,acct_00841,2026-05-11,paid_search,camp_02,smb,58997.8,new,p3
lead_00842,acct_00842,2026-05-11,paid_search,camp_02,smb,38205.07,new,p3
lead_00843,acct_00843,2026-05-11,partner,camp_05,enterprise,51477.1,new,p3
lead_00844,acct_00844,2026-05-11,paid_search,camp_08,enterprise,59159.46,new,p2
lead_00845,acct_00845,2026-05-11,partner,camp_05,mid_market,67760.51,new,p1
lead_00846,acct_00846,2026-05-11,paid_search,camp_01,mid_market,59790.08,new,p2
lead_00847,acct_00847,2026-05-11,referral,camp_03,mid_market,73056.82,new,p2
lead_00848,acct_00848,2026-05-11,partner,camp_05,enterprise,119799.83,new,p1
lead_00849,acct_00849,2026-05-11,paid_search,camp_02,enterprise,22470.7,new,p1
lead_00850,acct_00850,2026-05-12,referral,camp_03,enterprise,52796.95,new,p3
lead_00851,acct_00851,2026-05-12,paid_search,camp_08,mid_market,44460.59,new,p1
lead_00852,acct_00852,2026-05-12,organic,camp_07,mid_market,72393.73,new,p3
lead_00853,acct_00853,2026-05-12,paid_search,camp_01,mid_market,63836.22,new,p1
lead_00854,acct_00854,2026-05-12,paid_search,camp_02,smb,58273.17,new,p4
lead_00855,acct_00855,2026-05-12,organic,camp_07,mid_market,41637.65,new,p3
lead_00856,acct_00856,2026-05-12,paid_search,camp_08,smb,40202.78,new,p3
lead_00857,acct_00857,2026-05-12,paid_search,camp_02,smb,32448.0,new,p4
lead_00858,acct_00858,2026-05-12,organic,camp_07,smb,31644.38,new,p3
lead_00859,acct_00859,2026-05-12,organic,camp_07,mid_market,36713.91,new,p2
lead_00860,acct_00860,2026-05-12,paid_search,camp_02,enterprise,31864.2,new,p2
lead_00861,acct_00861,2026-05-12,referral,camp_03,smb,81364.96,new,p3
lead_00862,acct_00862,2026-05-12,outbound,camp_04,smb,49791.83,new,p3
lead_00863,acct_00863,2026-05-12,organic,camp_07,mid_market,93294.74,new,p1
lead_00864,acct_00864,2026-05-12,referral,camp_03,mid_market,62336.39,new,p3
lead_00865,acct_00865,2026-05-12,referral,camp_03,smb,27309.37,new,p1
lead_00866,acct_00866,2026-05-12,organic,camp_07,smb,42715.79,new,p3
lead_00867,acct_00867,2026-05-12,referral,camp_03,mid_market,54769.08,new,p3
lead_00868,acct_00868,2026-05-12,referral,camp_03,smb,92696.24,new,p2
lead_00869,acct_00869,2026-05-12,partner,camp_05,enterprise,90848.42,new,p2
lead_00870,acct_00870,2026-05-12,paid_search,camp_08,smb,46312.51,new,p3
lead_00871,acct_00871,2026-05-12,paid_search,camp_02,mid_market,48828.1,new,p4
lead_00872,acct_00872,2026-05-12,paid_search,camp_02,mid_market,27519.04,new,p3
lead_00873,acct_00873,2026-05-12,partner,camp_05,mid_market,74296.74,new,p2
lead_00874,acct_00874,2026-05-12,paid_search,camp_02,smb,62643.33,new,p3
lead_00875,acct_00875,2026-05-13,paid_search,camp_02,smb,25041.86,new,p3
lead_00876,acct_00876,2026-05-13,paid_search,camp_01,mid_market,44579.42,new,p2
lead_00877,acct_00877,2026-05-13,organic,camp_07,smb,60098.83,new,p2
lead_00878,acct_00878,2026-05-13,webinar,camp_06,smb,63586.11,new,p3
lead_00879,acct_00879,2026-05-13,referral,camp_03,enterprise,82024.06,new,p1
lead_00880,acct_00880,2026-05-13,paid_search,camp_08,mid_market,17131.57,new,p3
lead_00881,acct_00881,2026-05-13,organic,camp_07,mid_market,78646.0,new,p3
lead_00882,acct_00882,2026-05-13,paid_search,camp_02,mid_market,39435.32,new,p4
lead_00883,acct_00883,2026-05-13,outbound,camp_04,enterprise,51118.24,new,p2
lead_00884,acct_00884,2026-05-13,organic,camp_07,enterprise,42278.34,new,p2
lead_00885,acct_00885,2026-05-13,paid_search,camp_08,smb,58211.65,new,p3
lead_00886,acct_00886,2026-05-13,organic,camp_07,smb,45363.87,new,p2
lead_00887,acct_00887,2026-05-13,outbound,camp_04,smb,66407.53,new,p3
lead_00888,acct_00888,2026-05-13,organic,camp_07,smb,51777.63,new,p4
lead_00889,acct_00889,2026-05-13,paid_search,camp_02,mid_market,43403.31,new,p4
lead_00890,acct_00890,2026-05-13,organic,camp_07,smb,51485.07,new,p3
lead_00891,acct_00891,2026-05-13,paid_search,camp_08,smb,32202.21,new,p3
lead_00892,acct_00892,2026-05-13,partner,camp_05,enterprise,87769.74,new,p3
lead_00893,acct_00893,2026-05-13,paid_search,camp_01,mid_market,41223.47,new,p3
lead_00894,acct_00894,2026-05-13,paid_search,camp_01,mid_market,64519.97,new,p3
lead_00895,acct_00895,2026-05-13,organic,camp_07,mid_market,48938.35,new,p3
lead_00896,acct_00896,2026-05-14,organic,camp_07,smb,50940.9,new,p4
lead_00897,acct_00897,2026-05-14,paid_search,camp_08,smb,58549.43,new,p3
lead_00898,acct_00898,2026-05-14,webinar,camp_06,mid_market,84285.11,new,p1
lead_00899,acct_00899,2026-05-14,outbound,camp_04,mid_market,23948.49,new,p2
lead_00900,acct_00900,2026-05-14,organic,camp_07,smb,77383.92,new,p2
lead_00901,acct_00901,2026-05-14,paid_search,camp_02,smb,30161.65,new,p2
lead_00902,acct_00902,2026-05-14,paid_search,camp_02,smb,10674.25,new,p1
lead_00903,acct_00903,2026-05-14,paid_search,camp_01,mid_market,35315.04,new,p4
lead_00904,acct_00904,2026-05-14,referral,camp_03,mid_market,59628.48,new,p1
lead_00905,acct_00905,2026-05-14,outbound,camp_04,mid_market,54917.65,new,p3
lead_00906,acct_00906,2026-05-14,outbound,camp_04,smb,52679.01,new,p3
lead_00907,acct_00907,2026-05-14,paid_search,camp_01,mid_market,37763.16,new,p3
lead_00908,acct_00908,2026-05-14,referral,camp_03,mid_market,65012.18,new,p2
lead_00909,acct_00909,2026-05-14,paid_search,camp_08,smb,8000.0,new,p3
lead_00910,acct_00910,2026-05-14,outbound,camp_04,mid_market,51416.96,new,p1
lead_00911,acct_00911,2026-05-14,webinar,camp_06,enterprise,43264.58,new,p1
lead_00912,acct_00912,2026-05-14,referral,camp_03,smb,54555.02,new,p2
lead_00913,acct_00913,2026-05-14,paid_search,camp_01,enterprise,55464.04,new,p4
lead_00914,acct_00914,2026-05-14,organic,camp_07,smb,47353.7,new,p3
lead_00915,acct_00915,2026-05-14,organic,camp_07,smb,31933.39,new,p3
lead_00916,acct_00916,2026-05-14,paid_search,camp_08,mid_market,9411.98,new,p3
lead_00917,acct_00917,2026-05-14,paid_search,camp_08,smb,34469.07,new,p3
lead_00918,acct_00918,2026-05-15,organic,camp_07,smb,19669.43,new,p4
lead_00919,acct_00919,2026-05-15,organic,camp_07,smb,73879.43,new,p3
lead_00920,acct_00920,2026-05-15,outbound,camp_04,smb,32429.76,new,p2
lead_00921,acct_00921,2026-05-15,referral,camp_03,mid_market,37148.93,new,p3
lead_00922,acct_00922,2026-05-15,webinar,camp_06,smb,82996.88,new,p3
lead_00923,acct_00923,2026-05-15,partner,camp_05,enterprise,93492.9,new,p1
lead_00924,acct_00924,2026-05-15,paid_search,camp_02,smb,50276.95,new,p3
lead_00925,acct_00925,2026-05-15,referral,camp_03,mid_market,59190.84,new,p2
lead_00926,acct_00926,2026-05-15,webinar,camp_06,mid_market,45309.88,new,p2
lead_00927,acct_00927,2026-05-15,webinar,camp_06,mid_market,61938.25,new,p1
lead_00928,acct_00928,2026-05-15,outbound,camp_04,mid_market,37629.97,new,p3
lead_00929,acct_00929,2026-05-15,organic,camp_07,smb,74839.01,new,p3
lead_00930,acct_00930,2026-05-15,organic,camp_07,mid_market,80700.22,new,p4
lead_00931,acct_00931,2026-05-15,paid_search,camp_01,mid_market,37247.92,new,p2
lead_00932,acct_00932,2026-05-15,referral,camp_03,enterprise,81787.94,new,p1
lead_00933,acct_00933,2026-05-15,referral,camp_03,smb,49372.63,new,p3
lead_00934,acct_00934,2026-05-15,organic,camp_07,smb,48173.04,new,p2
lead_00935,acct_00935,2026-05-15,paid_search,camp_01,smb,60909.61,new,p4
lead_00936,acct_00936,2026-05-15,paid_search,camp_02,mid_market,56002.82,new,p3
lead_00937,acct_00937,2026-05-15,paid_search,camp_02,mid_market,42795.38,new,p4
lead_00938,acct_00938,2026-05-15,referral,camp_03,enterprise,103223.19,new,p2
lead_00939,acct_00939,2026-05-15,partner,camp_05,enterprise,84741.1,new,p2
lead_00940,acct_00940,2026-05-15,paid_search,camp_08,smb,32644.1,new,p3
lead_00941,acct_00941,2026-05-15,webinar,camp_06,smb,50100.64,new,p3
lead_00942,acct_00942,2026-05-15,paid_search,camp_01,enterprise,75972.14,new,p3
lead_00943,acct_00943,2026-05-15,paid_search,camp_08,smb,82311.05,new,p3
lead_00944,acct_00944,2026-05-16,paid_search,camp_02,enterprise,62858.42,new,p2
lead_00945,acct_00945,2026-05-16,referral,camp_03,smb,61018.85,new,p2
lead_00946,acct_00946,2026-05-16,organic,camp_07,mid_market,49923.31,new,p1
lead_00947,acct_00947,2026-05-16,paid_search,camp_02,mid_market,17130.64,new,p3
lead_00948,acct_00948,2026-05-16,paid_search,camp_01,smb,23397.08,new,p2
lead_00949,acct_00949,2026-05-16,referral,camp_03,enterprise,74671.61,new,p1
lead_00950,acct_00950,2026-05-16,paid_search,camp_02,mid_market,54330.88,new,p4
lead_00951,acct_00951,2026-05-16,referral,camp_03,mid_market,37523.82,new,p1
lead_00952,acct_00952,2026-05-16,referral,camp_03,smb,36723.84,new,p1
lead_00953,acct_00953,2026-05-16,paid_search,camp_02,mid_market,45417.06,new,p3
lead_00954,acct_00954,2026-05-16,outbound,camp_04,mid_market,37047.44,new,p3
lead_00955,acct_00955,2026-05-16,partner,camp_05,enterprise,113885.37,new,p3
lead_00956,acct_00956,2026-05-16,organic,camp_07,smb,46255.93,new,p4
lead_00957,acct_00957,2026-05-16,paid_search,camp_08,smb,38031.46,new,p4
lead_00958,acct_00958,2026-05-16,outbound,camp_04,smb,71567.98,new,p3
lead_00959,acct_00959,2026-05-16,webinar,camp_06,mid_market,66088.24,new,p3
lead_00960,acct_00960,2026-05-16,paid_search,camp_08,enterprise,20003.92,new,p3
lead_00961,acct_00961,2026-05-16,outbound,camp_04,enterprise,42499.44,new,p2
lead_00962,acct_00962,2026-05-16,organic,camp_07,mid_market,28204.0,new,p3
lead_00963,acct_00963,2026-05-16,organic,camp_07,enterprise,33301.39,new,p3
lead_00964,acct_00964,2026-05-16,paid_search,camp_01,smb,31078.52,new,p3
lead_00965,acct_00965,2026-05-16,paid_search,camp_08,mid_market,27471.96,new,p4
lead_00966,acct_00966,2026-05-16,organic,camp_07,mid_market,73848.2,new,p1
lead_00967,acct_00967,2026-05-16,paid_search,camp_02,smb,43412.46,new,p2
lead_00968,acct_00968,2026-05-17,paid_search,camp_02,smb,44539.72,new,p4
lead_00969,acct_00969,2026-05-17,referral,camp_03,smb,70401.9,new,p1
lead_00970,acct_00970,2026-05-17,webinar,camp_06,mid_market,56482.28,new,p3
lead_00971,acct_00971,2026-05-17,outbound,camp_04,smb,68846.97,new,p3
lead_00972,acct_00972,2026-05-17,outbound,camp_04,mid_market,52878.17,new,p3
lead_00973,acct_00973,2026-05-17,organic,camp_07,smb,69094.12,new,p3
lead_00974,acct_00974,2026-05-17,paid_search,camp_08,mid_market,30565.79,new,p4
lead_00975,acct_00975,2026-05-17,webinar,camp_06,smb,61946.98,new,p1
lead_00976,acct_00976,2026-05-17,webinar,camp_06,smb,32069.87,new,p3
lead_00977,acct_00977,2026-05-17,paid_search,camp_02,smb,52482.35,new,p4
lead_00978,acct_00978,2026-05-17,webinar,camp_06,smb,53934.58,new,p1
lead_00979,acct_00979,2026-05-17,partner,camp_05,enterprise,95326.37,new,p2
lead_00980,acct_00980,2026-05-17,referral,camp_03,smb,61338.85,new,p1
lead_00981,acct_00981,2026-05-17,organic,camp_07,smb,36956.5,new,p4
lead_00982,acct_00982,2026-05-17,paid_search,camp_01,smb,38202.68,new,p2
lead_00983,acct_00983,2026-05-17,paid_search,camp_01,enterprise,53004.38,new,p3
lead_00984,acct_00984,2026-05-17,paid_search,camp_08,mid_market,44470.27,new,p3
lead_00985,acct_00985,2026-05-17,paid_search,camp_08,mid_market,55926.45,new,p3
lead_00986,acct_00986,2026-05-17,webinar,camp_06,mid_market,49834.62,new,p1
lead_00987,acct_00987,2026-05-17,paid_search,camp_02,mid_market,43328.35,new,p3
lead_00988,acct_00988,2026-05-17,referral,camp_03,mid_market,49855.53,new,p3
lead_00989,acct_00989,2026-05-17,outbound,camp_04,enterprise,34557.06,new,p2
lead_00990,acct_00990,2026-05-17,organic,camp_07,smb,62241.25,new,p2
lead_00991,acct_00991,2026-05-18,partner,camp_05,mid_market,92197.72,new,p2
lead_00992,acct_00992,2026-05-18,partner,camp_05,enterprise,100713.31,new,p3
lead_00993,acct_00993,2026-05-18,partner,camp_05,mid_market,72131.31,new,p1
